"price","interest_level","interest_Nbr"
4800,"high",3
3550,"low",1
4995,"low",1
3950,"low",1
5799,"low",1
2625,"low",1
1250,"high",3
3295,"medium",2
4600,"low",1
6400,"low",1
5895,"low",1
9995,"low",1
5665,"low",1
2850,"low",1
3350,"low",1
1875,"low",1
5500,"low",1
3250,"low",1
1980,"high",3
2500,"low",1
5000,"low",1
2550,"low",1
2600,"medium",2
3595,"medium",2
2200,"low",1
12250,"low",1
2950,"low",1
2875,"low",1
1250,"high",3
2800,"low",1
6450,"low",1
7900,"low",1
2050,"low",1
3200,"low",1
7995,"medium",2
2400,"low",1
2850,"low",1
3450,"low",1
2500,"medium",2
2900,"low",1
1850,"low",1
2980,"low",1
6450,"low",1
2700,"low",1
3000,"low",1
2800,"low",1
3689,"medium",2
2400,"low",1
2960,"low",1
2945,"low",1
2330,"high",3
5295,"medium",2
9165,"low",1
4925,"low",1
3900,"medium",2
3400,"low",1
2160,"low",1
4395,"low",1
2595,"low",1
3665,"low",1
3300,"medium",2
1750,"high",3
2595,"low",1
3450,"low",1
3100,"low",1
1500,"high",3
3700,"low",1
5100,"low",1
2550,"low",1
2500,"low",1
2475,"low",1
3295,"low",1
3200,"low",1
1625,"high",3
4800,"low",1
12000,"low",1
2850,"low",1
2600,"low",1
3400,"low",1
4200,"low",1
2600,"low",1
1825,"medium",2
3000,"low",1
4000,"medium",2
2500,"medium",2
5595,"low",1
3395,"medium",2
2050,"low",1
1995,"low",1
1700,"high",3
3100,"low",1
5800,"low",1
2350,"medium",2
3400,"low",1
3850,"low",1
3715,"low",1
1495,"low",1
4445,"low",1
5297,"low",1
2645,"low",1
2295,"low",1
2460,"medium",2
5250,"low",1
3805,"low",1
4450,"medium",2
4000,"low",1
5700,"low",1
4060,"low",1
3100,"low",1
3100,"medium",2
2695,"low",1
16600,"low",1
5200,"low",1
3300,"low",1
2451,"low",1
3295,"low",1
5995,"low",1
3850,"low",1
2674,"low",1
1950,"medium",2
3200,"low",1
2290,"high",3
2300,"medium",2
6595,"low",1
6700,"low",1
1895,"medium",2
5500,"low",1
3595,"low",1
3500,"low",1
2400,"low",1
3400,"low",1
1295,"medium",2
2395,"low",1
2100,"high",3
2450,"low",1
1395,"high",3
1950,"medium",2
1650,"high",3
6900,"low",1
6000,"low",1
3199,"low",1
3995,"low",1
3695,"low",1
2200,"medium",2
5895,"low",1
5000,"low",1
3200,"medium",2
1695,"low",1
3775,"low",1
2280,"low",1
2350,"low",1
6475,"low",1
1950,"low",1
6645,"low",1
3695,"medium",2
3295,"low",1
4995,"high",3
2500,"low",1
5958,"low",1
4258,"low",1
2400,"medium",2
2176,"low",1
2723,"low",1
8000,"low",1
1750,"medium",2
2050,"high",3
4500,"low",1
4400,"medium",2
3200,"low",1
2553,"low",1
2775,"medium",2
2495,"low",1
2600,"low",1
2700,"low",1
2595,"low",1
4695,"low",1
2400,"low",1
5425,"low",1
2995,"medium",2
5600,"low",1
6200,"medium",2
2550,"low",1
2350,"low",1
2550,"low",1
4995,"low",1
2795,"low",1
1885,"low",1
2300,"high",3
2990,"low",1
3591,"medium",2
3600,"low",1
5600,"low",1
4550,"low",1
3926,"low",1
2825,"low",1
1300,"high",3
3995,"low",1
3200,"low",1
1975,"low",1
3996,"medium",2
2675,"low",1
9000,"low",1
3525,"low",1
2300,"low",1
3100,"low",1
4000,"low",1
2850,"low",1
2000,"low",1
4700,"low",1
4500,"medium",2
2500,"medium",2
3000,"low",1
3295,"low",1
5048,"low",1
4600,"low",1
2675,"low",1
1500,"low",1
2595,"low",1
2500,"low",1
2265,"high",3
1800,"low",1
1825,"medium",2
5965,"low",1
3200,"low",1
3000,"low",1
2900,"low",1
4950,"low",1
2700,"low",1
2350,"low",1
2695,"low",1
3450,"low",1
2760,"low",1
2900,"low",1
3295,"low",1
3600,"low",1
3124,"low",1
3495,"low",1
2700,"low",1
12500,"low",1
2495,"low",1
3050,"medium",2
1799,"low",1
5350,"medium",2
4600,"low",1
2765,"low",1
2650,"low",1
3400,"low",1
2900,"medium",2
3595,"low",1
2350,"low",1
6400,"low",1
3895,"low",1
2300,"low",1
2750,"medium",2
11000,"low",1
6350,"low",1
3495,"low",1
1995,"medium",2
5750,"low",1
3617,"low",1
5250,"low",1
3995,"low",1
2000,"medium",2
4700,"low",1
3200,"medium",2
2400,"low",1
3200,"medium",2
2100,"low",1
3495,"low",1
3299,"low",1
2150,"low",1
2350,"low",1
2450,"low",1
3650,"medium",2
6000,"low",1
2132,"medium",2
3400,"low",1
2175,"low",1
2750,"low",1
5600,"low",1
2450,"low",1
3100,"low",1
1800,"low",1
3100,"low",1
2000,"medium",2
5675,"low",1
5400,"low",1
3500,"high",3
4770,"low",1
3678,"low",1
2500,"low",1
5110,"low",1
7000,"low",1
3700,"low",1
3632,"low",1
2700,"low",1
5000,"medium",2
3300,"high",3
2925,"medium",2
2970,"low",1
1925,"low",1
16000,"low",1
2150,"high",3
2350,"medium",2
7500,"low",1
3995,"low",1
4400,"medium",2
2250,"medium",2
3700,"low",1
3695,"low",1
6376,"high",3
2900,"low",1
2500,"low",1
4850,"medium",2
1895,"high",3
2250,"high",3
2860,"low",1
4440,"medium",2
2500,"low",1
8795,"low",1
2600,"low",1
4195,"low",1
3100,"low",1
3715,"low",1
2500,"low",1
2350,"low",1
3200,"low",1
7350,"low",1
2125,"low",1
7195,"low",1
6750,"medium",2
2395,"low",1
2385,"high",3
3100,"medium",2
4600,"low",1
2700,"low",1
2725,"low",1
3200,"low",1
3295,"medium",2
4295,"low",1
3995,"low",1
5300,"low",1
4695,"low",1
14500,"low",1
1350,"low",1
2595,"low",1
2600,"medium",2
1700,"medium",2
1950,"medium",2
2600,"low",1
2650,"low",1
3350,"low",1
2150,"low",1
3399,"high",3
4500,"low",1
1725,"low",1
2595,"low",1
4950,"low",1
2600,"low",1
3250,"low",1
3495,"low",1
3095,"low",1
3941,"medium",2
3350,"medium",2
4554,"low",1
2721,"medium",2
2230,"low",1
3100,"medium",2
6000,"medium",2
2675,"medium",2
3700,"high",3
2600,"low",1
1999,"high",3
2950,"low",1
2400,"medium",2
3250,"low",1
3400,"low",1
2175,"low",1
2090,"low",1
6561,"low",1
2975,"medium",2
2450,"low",1
3100,"low",1
3500,"low",1
5300,"low",1
2695,"medium",2
2975,"medium",2
1700,"medium",2
3112,"low",1
3375,"low",1
3700,"low",1
3095,"low",1
1800,"low",1
3795,"low",1
2890,"medium",2
4109,"low",1
2900,"low",1
3120,"low",1
2000,"low",1
2800,"low",1
3250,"low",1
13005,"low",1
3300,"medium",2
2600,"low",1
3200,"low",1
4475,"low",1
3400,"low",1
3200,"low",1
3500,"low",1
2095,"low",1
5195,"low",1
5000,"low",1
2000,"medium",2
2350,"low",1
2750,"low",1
3275,"medium",2
4900,"medium",2
3925,"medium",2
2390,"medium",2
4200,"medium",2
3050,"medium",2
2100,"low",1
3230,"low",1
2300,"low",1
2500,"medium",2
2500,"medium",2
3000,"medium",2
2295,"medium",2
2695,"low",1
3400,"medium",2
2400,"low",1
4300,"medium",2
4100,"low",1
3100,"low",1
2075,"low",1
1850,"medium",2
2200,"low",1
3350,"low",1
3195,"high",3
4850,"low",1
2300,"low",1
2230,"low",1
3200,"low",1
8250,"low",1
2000,"low",1
3100,"medium",2
3415,"low",1
2585,"low",1
2595,"low",1
2650,"low",1
2795,"medium",2
3075,"low",1
3445,"low",1
2500,"low",1
2175,"low",1
2700,"low",1
4500,"low",1
3350,"low",1
4395,"low",1
1940,"low",1
4000,"low",1
2800,"low",1
2375,"low",1
2500,"low",1
3800,"low",1
6195,"low",1
2650,"low",1
8600,"low",1
6900,"low",1
3275,"low",1
2890,"low",1
2250,"medium",2
6295,"low",1
3795,"low",1
4760,"low",1
1900,"low",1
6795,"medium",2
1950,"low",1
4200,"high",3
2375,"high",3
3225,"high",3
3195,"low",1
2390,"low",1
3480,"low",1
3395,"low",1
3950,"medium",2
2995,"high",3
4295,"low",1
1500,"high",3
3297,"low",1
2600,"low",1
1795,"low",1
3000,"low",1
35000,"low",1
4695,"low",1
2100,"low",1
1700,"medium",2
5800,"medium",2
3000,"medium",2
3200,"medium",2
4985,"low",1
3000,"low",1
6595,"low",1
2300,"low",1
3650,"low",1
6200,"low",1
2700,"low",1
6195,"low",1
3000,"medium",2
6500,"low",1
2800,"low",1
6500,"low",1
3850,"low",1
3400,"low",1
1675,"high",3
2700,"medium",2
3200,"low",1
2900,"medium",2
1850,"low",1
3300,"low",1
5300,"low",1
4400,"low",1
5000,"low",1
2450,"high",3
3700,"medium",2
1700,"high",3
1900,"low",1
4200,"low",1
2550,"medium",2
2200,"low",1
3875,"low",1
2200,"medium",2
4550,"medium",2
2500,"medium",2
37000,"low",1
2650,"low",1
2450,"low",1
10750,"low",1
3000,"low",1
2335,"medium",2
3022,"low",1
2850,"medium",2
3100,"low",1
3425,"low",1
3800,"low",1
4850,"low",1
2650,"low",1
3700,"high",3
5500,"high",3
2700,"low",1
3900,"low",1
5500,"low",1
4200,"low",1
3300,"medium",2
7995,"low",1
1600,"medium",2
2495,"low",1
16880,"low",1
2675,"low",1
2400,"medium",2
2150,"low",1
2100,"high",3
2450,"high",3
2275,"medium",2
4295,"low",1
2400,"low",1
1500,"low",1
2050,"medium",2
4225,"low",1
7287,"low",1
3500,"low",1
5000,"medium",2
2495,"low",1
2200,"low",1
3600,"low",1
2050,"low",1
2800,"low",1
2500,"low",1
2475,"medium",2
2725,"low",1
3250,"low",1
2250,"low",1
3030,"low",1
3849,"low",1
7750,"low",1
3180,"low",1
2800,"low",1
3495,"low",1
1650,"medium",2
2955,"low",1
2750,"medium",2
4000,"low",1
2490,"medium",2
4095,"low",1
2700,"medium",2
3985,"low",1
1875,"low",1
2975,"high",3
5058,"low",1
2000,"medium",2
3550,"low",1
2676,"low",1
2550,"low",1
3338,"medium",2
2550,"low",1
3000,"low",1
1950,"medium",2
2750,"low",1
2795,"low",1
2100,"low",1
3000,"low",1
3535,"low",1
1850,"medium",2
4325,"low",1
2300,"medium",2
3845,"low",1
2050,"low",1
2595,"low",1
3695,"low",1
2679,"low",1
3795,"medium",2
2100,"low",1
3295,"medium",2
2800,"low",1
2800,"low",1
3795,"low",1
3100,"low",1
3200,"low",1
4300,"medium",2
7500,"low",1
2950,"low",1
4150,"low",1
20000,"low",1
2500,"low",1
2200,"low",1
2695,"low",1
2295,"low",1
3495,"medium",2
4525,"medium",2
4377,"low",1
2600,"low",1
5400,"low",1
2700,"medium",2
4900,"low",1
2100,"high",3
3800,"low",1
2676,"low",1
2525,"high",3
3200,"low",1
2000,"high",3
3705,"low",1
3395,"medium",2
5150,"low",1
16000,"low",1
3800,"low",1
1850,"medium",2
3688,"low",1
2300,"low",1
7500,"low",1
3175,"low",1
5900,"low",1
3095,"low",1
4200,"high",3
3495,"medium",2
4935,"low",1
2550,"low",1
2995,"low",1
2595,"low",1
4000,"low",1
21000,"low",1
3295,"low",1
1650,"high",3
3990,"medium",2
2800,"low",1
1925,"medium",2
2900,"low",1
3700,"low",1
2600,"low",1
3100,"low",1
3495,"low",1
2579,"medium",2
3695,"medium",2
3350,"low",1
2300,"low",1
1600,"low",1
6295,"low",1
1550,"medium",2
2500,"low",1
2992,"low",1
3300,"low",1
2600,"low",1
3300,"low",1
5395,"low",1
4495,"medium",2
3300,"low",1
5400,"low",1
4500,"medium",2
1850,"high",3
4950,"low",1
5550,"low",1
3050,"low",1
3795,"low",1
5800,"medium",2
2300,"low",1
3600,"low",1
4192,"low",1
2450,"medium",2
3375,"low",1
7495,"low",1
4700,"low",1
2600,"low",1
3300,"medium",2
2635,"low",1
2750,"medium",2
6200,"low",1
5600,"low",1
2725,"medium",2
2750,"medium",2
2250,"medium",2
2750,"low",1
2300,"low",1
5495,"low",1
3050,"low",1
3300,"low",1
4950,"high",3
3323,"medium",2
3695,"high",3
3995,"low",1
4033,"low",1
2850,"medium",2
9995,"low",1
3200,"medium",2
3995,"low",1
3250,"low",1
2200,"low",1
3750,"low",1
3900,"low",1
3100,"medium",2
2450,"low",1
3200,"high",3
4000,"low",1
3600,"low",1
4200,"low",1
4500,"medium",2
2600,"low",1
2850,"medium",2
1800,"medium",2
6995,"low",1
2800,"low",1
3250,"medium",2
4125,"low",1
5150,"low",1
2200,"medium",2
3254,"low",1
2681,"medium",2
3595,"medium",2
3400,"low",1
4448,"medium",2
1400,"medium",2
6399,"low",1
3200,"low",1
3300,"low",1
2400,"medium",2
6595,"low",1
2591,"medium",2
2975,"low",1
3700,"low",1
1900,"medium",2
2795,"medium",2
3450,"low",1
3625,"low",1
3375,"low",1
2270,"medium",2
1795,"high",3
3195,"low",1
2300,"low",1
2500,"medium",2
2300,"low",1
2065,"low",1
1850,"low",1
3100,"low",1
2695,"medium",2
3050,"low",1
2550,"low",1
2495,"low",1
2195,"high",3
2475,"low",1
2225,"low",1
3000,"low",1
3120,"low",1
3775,"low",1
5000,"low",1
2995,"low",1
2950,"low",1
2300,"high",3
2500,"high",3
5900,"medium",2
2600,"medium",2
3600,"high",3
1850,"low",1
3845,"low",1
4000,"low",1
2600,"low",1
2350,"low",1
2400,"medium",2
3095,"low",1
2674,"low",1
1895,"low",1
8100,"low",1
2295,"low",1
2500,"medium",2
2050,"medium",2
5450,"low",1
1850,"medium",2
2675,"low",1
2200,"high",3
2750,"low",1
3395,"low",1
6450,"low",1
12500,"low",1
4350,"low",1
3200,"low",1
3202,"low",1
5000,"medium",2
7900,"medium",2
1800,"medium",2
2050,"low",1
2650,"low",1
5150,"low",1
2470,"low",1
5488,"low",1
3595,"low",1
2500,"low",1
3709,"low",1
3595,"low",1
2800,"medium",2
3300,"low",1
2875,"low",1
7000,"low",1
5000,"low",1
3500,"low",1
1500,"medium",2
2750,"low",1
4500,"low",1
2800,"medium",2
1795,"medium",2
4500,"medium",2
1700,"medium",2
2525,"low",1
3795,"low",1
3595,"low",1
2990,"high",3
9000,"low",1
3500,"low",1
1575,"high",3
3500,"low",1
1275,"high",3
2595,"low",1
6895,"medium",2
2150,"low",1
3100,"medium",2
1995,"medium",2
4550,"low",1
2400,"low",1
2100,"low",1
2950,"low",1
3599,"low",1
5650,"low",1
5200,"low",1
2400,"medium",2
1750,"medium",2
3795,"medium",2
3350,"medium",2
2958,"low",1
3375,"low",1
2595,"low",1
3100,"low",1
2300,"low",1
2695,"low",1
2900,"low",1
3230,"low",1
3895,"low",1
4300,"low",1
3195,"low",1
4995,"low",1
2900,"low",1
3670,"low",1
3000,"low",1
4600,"low",1
4500,"medium",2
2750,"low",1
8224,"low",1
3000,"high",3
2595,"low",1
2789,"low",1
3000,"medium",2
2600,"low",1
1995,"low",1
5695,"medium",2
5000,"low",1
3295,"low",1
5000,"low",1
4750,"low",1
12995,"low",1
3790,"medium",2
1800,"medium",2
2750,"medium",2
2600,"low",1
3100,"low",1
2968,"low",1
4700,"low",1
2900,"medium",2
3879,"low",1
2195,"high",3
5200,"medium",2
2350,"medium",2
3500,"high",3
5800,"medium",2
7950,"low",1
11750,"low",1
3900,"low",1
3005,"low",1
2950,"low",1
4200,"low",1
3279,"low",1
4000,"low",1
3125,"low",1
4750,"low",1
3595,"low",1
2350,"low",1
3400,"low",1
1595,"low",1
1995,"low",1
3700,"low",1
3695,"low",1
1850,"low",1
5900,"low",1
3925,"low",1
3000,"low",1
2200,"high",3
1700,"medium",2
2500,"low",1
12000,"low",1
2000,"low",1
1550,"medium",2
5000,"low",1
3600,"low",1
8000,"low",1
5600,"medium",2
5900,"medium",2
9500,"low",1
2640,"low",1
2300,"low",1
2650,"low",1
3475,"low",1
1895,"low",1
1500,"high",3
4850,"low",1
3995,"medium",2
2300,"low",1
2965,"medium",2
3400,"low",1
4100,"low",1
2000,"medium",2
2095,"low",1
7500,"medium",2
3323,"low",1
4100,"low",1
2950,"low",1
5164,"low",1
2475,"low",1
7800,"low",1
4800,"low",1
4295,"low",1
4975,"low",1
2950,"low",1
3650,"low",1
4595,"low",1
3695,"low",1
4200,"medium",2
3510,"low",1
4500,"low",1
2175,"medium",2
2695,"low",1
2795,"low",1
9000,"low",1
2995,"low",1
7000,"medium",2
2295,"low",1
2550,"low",1
2950,"low",1
4675,"medium",2
4000,"low",1
2075,"low",1
3600,"low",1
2700,"low",1
2200,"low",1
2250,"low",1
3709,"low",1
6992,"high",3
2100,"low",1
2800,"medium",2
3703,"low",1
3495,"low",1
2825,"low",1
12500,"low",1
3495,"low",1
3800,"medium",2
3650,"low",1
3603,"medium",2
2721,"low",1
2150,"low",1
4450,"low",1
3815,"low",1
2550,"low",1
2200,"low",1
3550,"medium",2
3350,"low",1
5600,"low",1
1700,"low",1
3440,"low",1
1350,"medium",2
5095,"low",1
1750,"low",1
1700,"high",3
2200,"low",1
3150,"low",1
2250,"low",1
2300,"low",1
2750,"high",3
5571,"low",1
1900,"medium",2
2750,"medium",2
2895,"medium",2
3690,"low",1
4595,"medium",2
3400,"low",1
2100,"high",3
3125,"low",1
5300,"low",1
4950,"low",1
6200,"low",1
3600,"low",1
3400,"low",1
3500,"low",1
3435,"low",1
2695,"low",1
2350,"medium",2
3395,"low",1
1950,"low",1
3300,"low",1
2800,"low",1
3500,"low",1
2390,"low",1
1795,"high",3
3600,"low",1
2880,"low",1
6675,"low",1
3000,"low",1
2650,"low",1
2800,"medium",2
4000,"high",3
1700,"medium",2
4602,"low",1
3475,"medium",2
4600,"medium",2
7350,"low",1
3100,"low",1
5100,"medium",2
5995,"low",1
3525,"low",1
3995,"low",1
18500,"low",1
3725,"low",1
3100,"low",1
3195,"low",1
4295,"medium",2
1875,"low",1
1900,"low",1
3125,"low",1
2775,"low",1
3375,"medium",2
4750,"low",1
3352,"low",1
3250,"medium",2
1395,"high",3
3200,"low",1
2550,"low",1
4350,"low",1
1225,"high",3
3300,"low",1
4695,"high",3
1875,"low",1
1900,"low",1
3800,"low",1
2350,"medium",2
3600,"medium",2
2350,"low",1
3100,"medium",2
2725,"low",1
2566,"low",1
4095,"medium",2
2875,"low",1
1900,"medium",2
2250,"medium",2
6643,"low",1
3450,"low",1
2800,"low",1
3700,"low",1
3490,"low",1
2389,"low",1
3490,"low",1
4000,"medium",2
4250,"low",1
2600,"low",1
3000,"high",3
2757,"low",1
695,"medium",2
3675,"low",1
4250,"low",1
2000,"high",3
1950,"low",1
8995,"low",1
2350,"low",1
3100,"medium",2
3400,"low",1
2500,"low",1
3500,"low",1
2750,"low",1
3400,"medium",2
3095,"low",1
4850,"medium",2
5977,"low",1
2011,"low",1
8000,"low",1
2450,"low",1
5495,"low",1
2290,"low",1
3150,"medium",2
695,"medium",2
4600,"low",1
2300,"medium",2
2400,"medium",2
2195,"low",1
12000,"low",1
3400,"low",1
2895,"low",1
4475,"medium",2
2689,"low",1
2950,"low",1
4220,"low",1
1750,"high",3
2900,"low",1
1400,"high",3
5169,"low",1
3595,"medium",2
1900,"high",3
2395,"low",1
2475,"low",1
3950,"medium",2
3591,"low",1
3900,"medium",2
2600,"low",1
5400,"low",1
2500,"low",1
2000,"medium",2
3495,"low",1
6400,"low",1
4895,"low",1
4855,"low",1
3391,"low",1
1900,"medium",2
2050,"low",1
2900,"medium",2
3695,"low",1
3782,"low",1
3350,"high",3
4000,"medium",2
2250,"low",1
1995,"medium",2
2050,"low",1
2450,"low",1
1900,"low",1
2350,"low",1
10000,"low",1
3380,"low",1
3475,"low",1
2995,"low",1
2500,"medium",2
4000,"low",1
2200,"low",1
2775,"low",1
5565,"medium",2
2895,"low",1
3782,"low",1
2500,"medium",2
3750,"medium",2
2550,"low",1
2000,"medium",2
5895,"low",1
1995,"medium",2
2538,"low",1
3100,"low",1
2500,"medium",2
1750,"low",1
4295,"low",1
7500,"low",1
6295,"low",1
10000,"low",1
2150,"low",1
5993,"low",1
3323,"medium",2
2050,"medium",2
2695,"low",1
2300,"medium",2
6950,"low",1
2350,"low",1
2600,"low",1
5758,"medium",2
2695,"low",1
4000,"low",1
2375,"low",1
3150,"medium",2
2295,"high",3
4750,"low",1
2900,"low",1
2500,"low",1
2000,"low",1
3700,"low",1
7495,"low",1
3850,"low",1
2400,"high",3
2875,"medium",2
2550,"low",1
3715,"medium",2
3695,"low",1
3639,"low",1
2700,"low",1
5500,"low",1
2650,"low",1
5750,"low",1
2400,"high",3
3495,"medium",2
8200,"low",1
2750,"low",1
2200,"medium",2
1650,"low",1
2375,"medium",2
2525,"low",1
3150,"low",1
2600,"medium",2
2600,"low",1
3655,"medium",2
4495,"medium",2
3695,"low",1
2595,"low",1
3350,"low",1
3000,"medium",2
4200,"low",1
1900,"medium",2
4900,"low",1
2150,"medium",2
5350,"medium",2
2400,"low",1
2250,"low",1
15000,"low",1
2995,"low",1
1950,"low",1
2600,"medium",2
1475,"low",1
2750,"low",1
2700,"medium",2
2300,"medium",2
3995,"medium",2
3999,"medium",2
2045,"low",1
3595,"low",1
2200,"low",1
2925,"low",1
3200,"low",1
2915,"medium",2
3193,"low",1
2495,"low",1
1645,"low",1
2635,"low",1
5150,"low",1
2950,"medium",2
1995,"medium",2
3799,"low",1
4250,"low",1
2295,"medium",2
1710,"low",1
3800,"low",1
2795,"low",1
3895,"low",1
2650,"low",1
3500,"low",1
3100,"low",1
3100,"medium",2
2295,"low",1
4890,"low",1
1570,"high",3
2900,"low",1
2689,"medium",2
2895,"low",1
2800,"low",1
3700,"low",1
10500,"low",1
2600,"low",1
2795,"low",1
3625,"low",1
2850,"low",1
4900,"medium",2
7500,"low",1
2350,"low",1
1825,"low",1
5430,"medium",2
2250,"medium",2
3000,"low",1
3230,"low",1
2299,"medium",2
4200,"medium",2
6995,"low",1
3570,"low",1
3275,"low",1
1700,"low",1
3763,"low",1
5200,"low",1
3125,"low",1
2800,"medium",2
3100,"low",1
2500,"low",1
4175,"low",1
3495,"medium",2
2000,"medium",2
3495,"medium",2
3050,"low",1
4495,"medium",2
2795,"low",1
3995,"low",1
3277,"low",1
6000,"low",1
3700,"low",1
2200,"low",1
3495,"low",1
2575,"low",1
2200,"low",1
3163,"high",3
5600,"low",1
4334,"low",1
4000,"low",1
3550,"low",1
2595,"low",1
2000,"low",1
2525,"medium",2
3400,"medium",2
3147,"medium",2
2445,"medium",2
3300,"high",3
1900,"low",1
3795,"low",1
3400,"low",1
1625,"medium",2
2425,"medium",2
4992,"low",1
5345,"low",1
3695,"low",1
2500,"medium",2
1700,"high",3
3750,"medium",2
1875,"medium",2
2895,"low",1
4900,"high",3
7000,"low",1
3100,"low",1
2790,"low",1
4100,"high",3
3495,"low",1
2395,"low",1
2550,"low",1
1495,"high",3
3095,"low",1
4800,"low",1
2900,"medium",2
4295,"low",1
3300,"low",1
10500,"low",1
5700,"low",1
3300,"low",1
2225,"low",1
3700,"low",1
1900,"medium",2
3479,"low",1
5000,"low",1
1975,"high",3
3250,"medium",2
1885,"low",1
2450,"low",1
2446,"low",1
5770,"low",1
3995,"low",1
1927,"low",1
3495,"low",1
2450,"medium",2
3180,"low",1
2492,"low",1
2700,"medium",2
3195,"low",1
4200,"low",1
2350,"low",1
2600,"medium",2
2450,"low",1
2150,"medium",2
3391,"low",1
2450,"low",1
2000,"low",1
3100,"low",1
4250,"low",1
3145,"low",1
2500,"high",3
4495,"low",1
3500,"low",1
2954,"low",1
2450,"low",1
3000,"low",1
2200,"low",1
6600,"low",1
4395,"low",1
3400,"low",1
4200,"medium",2
1200,"low",1
3350,"low",1
5795,"medium",2
2275,"medium",2
3350,"low",1
2030,"low",1
3167,"low",1
3295,"low",1
3550,"low",1
3300,"low",1
3400,"low",1
2500,"medium",2
3800,"low",1
2100,"low",1
3250,"low",1
5700,"low",1
6450,"low",1
13995,"low",1
2295,"low",1
3995,"low",1
4450,"low",1
2900,"low",1
2995,"low",1
2700,"medium",2
6000,"low",1
3125,"low",1
3286,"low",1
2200,"low",1
3500,"low",1
10000,"low",1
3650,"low",1
4000,"low",1
3350,"low",1
3875,"low",1
2750,"low",1
5500,"medium",2
4375,"low",1
3625,"low",1
2375,"low",1
4100,"low",1
3495,"medium",2
1850,"low",1
7495,"low",1
7900,"low",1
2110,"medium",2
3250,"low",1
3500,"low",1
4595,"low",1
2113,"low",1
2745,"low",1
5400,"low",1
3795,"low",1
2175,"low",1
1850,"low",1
2850,"low",1
2300,"low",1
4995,"low",1
2300,"medium",2
2000,"medium",2
2399,"high",3
3679,"low",1
6200,"low",1
2695,"low",1
3200,"low",1
2950,"low",1
1100,"high",3
3600,"low",1
7100,"low",1
6000,"low",1
3200,"high",3
3695,"medium",2
2250,"low",1
8795,"low",1
4600,"low",1
5400,"medium",2
2199,"low",1
3400,"medium",2
3300,"medium",2
3750,"medium",2
2895,"low",1
6200,"low",1
3100,"low",1
2195,"low",1
2265,"low",1
4180,"low",1
1500,"low",1
3497,"low",1
4800,"low",1
2300,"medium",2
3900,"low",1
2100,"low",1
10500,"medium",2
2100,"low",1
3200,"low",1
2900,"medium",2
3050,"low",1
3395,"low",1
1795,"low",1
3550,"low",1
2700,"medium",2
2950,"low",1
2500,"low",1
3150,"low",1
3350,"low",1
2395,"low",1
2300,"medium",2
15000,"low",1
2695,"low",1
2900,"low",1
2160,"low",1
1650,"high",3
5795,"medium",2
8650,"low",1
2395,"low",1
2895,"high",3
2075,"low",1
3290,"low",1
3500,"low",1
5195,"medium",2
2025,"low",1
3295,"medium",2
2700,"low",1
2600,"medium",2
5850,"high",3
2265,"low",1
3295,"low",1
4295,"low",1
2400,"low",1
1800,"medium",2
2800,"medium",2
2200,"low",1
2200,"medium",2
3695,"low",1
6495,"low",1
2195,"low",1
5000,"low",1
2700,"low",1
2300,"medium",2
1525,"low",1
